frame,site,drive,pose,landing_x,landing_y,landing_z,northing,easting,planetocentric_latitude,planetodetic_latitude,longitude,elevation,map_pixel_line,map_pixel_sample,dem_pixel_line,dem_pixel_sample,roll,pitch,yaw,quat_s,quat_v1,quat_v2,quat_v3,sclk,sol
ROVER,113,2592,4,-11906.351,-2982.900,-847.656,-283945.619,8143828.323,-4.790334341,-4.846958582,137.391309663,-3653.344,49726.48,11161.29,12432.54,2790.83,7.354,10.162,162.928,0.153159860,-0.077918860,0.076288514,0.982166350,794233435,4469
ROVER,113,2598,4,-11907.157,-2982.674,-847.768,-283946.425,8143828.549,-4.790347934,-4.846972335,137.391313487,-3653.232,49729.70,11162.20,12433.35,2791.06,5.581,6.838,161.642,0.161914540,-0.051055090,0.057476018,0.983805660,794233494,4469
ROVER,113,2604,4,-11907.903,-2982.564,-847.793,-283947.171,8143828.659,-4.790360520,-4.846985068,137.391315337,-3653.207,49732.68,11162.64,12434.10,2791.17,8.494,6.987,175.864,0.040429960,-0.058060920,0.076061610,0.994589870,794233602,4469
ROVER,113,2610,4,-11908.792,-2982.643,-847.897,-283948.060,8143828.580,-4.790375525,-4.847000248,137.391313999,-3653.103,49736.24,11162.32,12434.99,2791.09,10.679,6.928,-167.952,0.098705760,0.069574760,-0.086059210,-0.988944050,794233695,4469
ROVER,113,2616,4,-11908.725,-2982.708,-847.885,-283947.993,8143828.515,-4.790374392,-4.846999102,137.391312914,-3653.115,49735.97,11162.06,12434.92,2791.02,12.188,0.541,-152.251,0.237952900,0.030014748,-0.101935020,-0.965446400,794233772,4469
ROVER,113,2622,4,-11909.311,-2983.073,-847.936,-283948.579,8143828.150,-4.790384270,-4.847009095,137.391306746,-3653.064,49738.31,11160.60,12435.50,2790.66,12.016,6.215,-150.793,0.244887980,0.078519930,-0.087539990,-0.962393500,794233850,4469
ROVER,113,2628,4,-11909.357,-2983.101,-847.940,-283948.625,8143828.122,-4.790385045,-4.847009880,137.391306280,-3653.060,49738.50,11160.49,12435.55,2790.63,12.072,6.306,-150.871,0.244097070,0.079343450,-0.087864526,-0.962497300,794233904,4469
ROVER,113,2634,2,-11910.227,-2983.587,-848.053,-283949.495,8143827.636,-4.790399723,-4.847024729,137.391298072,-3652.947,49741.98,11158.54,12436.42,2790.14,10.343,2.968,-151.749,0.240706860,0.047004270,-0.081083360,-0.966062250,794234071,4469
ROVER,113,2640,4,-11911.006,-2984.008,-847.974,-283950.274,8143827.215,-4.790412868,-4.847038029,137.391290981,-3653.026,49745.10,11156.86,12437.20,2789.72,9.295,5.113,-151.250,0.243703170,0.063158910,-0.067372040,-0.965443250,794234147,4469
ROVER,113,2646,4,-11911.709,-2984.415,-848.092,-283950.977,8143826.808,-4.790424732,-4.847050031,137.391284103,-3652.908,49747.91,11155.23,12437.90,2789.31,9.011,-0.468,-151.819,0.243011550,0.015175912,-0.077184044,-0.966828700,794234199,4469
ROVER,113,2652,4,-11912.559,-2984.922,-848.127,-283951.827,8143826.301,-4.790439066,-4.847064533,137.391275561,-3652.873,49751.31,11153.20,12438.75,2788.81,8.590,4.228,-150.802,0.248497560,0.054460290,-0.063155636,-0.965036000,794234270,4469
ROVER,113,2658,4,-11912.489,-2984.938,-848.072,-283951.757,8143826.285,-4.790437896,-4.847063349,137.391275285,-3652.928,49751.03,11153.14,12438.68,2788.79,6.278,6.261,-162.189,0.151388020,0.062339433,-0.045576252,-0.985453300,794234340,4469
ROVER,113,2664,4,-11913.444,-2985.394,-848.148,-283952.712,8143825.829,-4.790453997,-4.847079639,137.391267597,-3652.852,49754.85,11151.32,12439.64,2788.34,6.691,6.931,-159.646,0.172594300,0.069691524,-0.046672230,-0.981415330,794234435,4469
ROVER,113,2670,6,-11913.749,-2985.514,-848.156,-283953.017,8143825.709,-4.790459143,-4.847084845,137.391265573,-3652.844,49756.07,11150.84,12439.94,2788.22,6.149,7.662,-160.305,0.166864070,0.074887650,-0.041318674,-0.982263200,794234486,4469
ROVER,113,2676,2,-11914.710,-2985.906,-848.261,-283953.978,8143825.317,-4.790475363,-4.847101255,137.391258963,-3652.739,49759.91,11149.27,12440.90,2787.82,4.620,5.715,-154.813,0.215620280,0.057387482,-0.028426980,-0.974374900,794414680,4471
ROVER,113,2682,4,-11915.448,-2986.285,-848.329,-283954.716,8143824.938,-4.790487818,-4.847113856,137.391252565,-3652.671,49762.87,11147.75,12441.64,2787.45,4.837,5.878,-154.288,0.219905100,0.059322014,-0.029691959,-0.973263100,794414739,4471
ROVER,113,2688,4,-11916.272,-2986.710,-848.387,-283955.540,8143824.513,-4.790501706,-4.847127907,137.391245391,-3652.613,49766.16,11146.05,12442.46,2787.02,5.317,8.317,-154.301,0.218283340,0.080913590,-0.028990148,-0.972093100,794414807,4471
ROVER,113,2694,4,-11917.184,-2987.172,-848.489,-283956.452,8143824.051,-4.790517106,-4.847143487,137.391237599,-3652.511,49769.81,11144.20,12443.38,2786.56,4.640,6.677,-155.137,0.212430390,0.065523330,-0.026942365,-0.974604600,794414913,4471
ROVER,113,2700,4,-11917.650,-2987.390,-848.556,-283956.918,8143823.833,-4.790524957,-4.847151429,137.391233915,-3652.444,49771.67,11143.33,12443.84,2786.34,3.905,4.496,-155.148,0.213583400,0.045609340,-0.024809405,-0.975544150,794414981,4471
ROVER,113,2706,2,-11918.501,-2987.880,-848.635,-283957.769,8143823.343,-4.790539321,-4.847165962,137.391225662,-3652.365,49775.08,11141.37,12444.69,2785.85,5.752,7.582,-145.038,0.296191200,0.078022110,-0.027917942,-0.951527200,794415074,4471
ROVER,113,2712,4,-11919.308,-2988.447,-848.718,-283958.576,8143822.776,-4.790552926,-4.847179726,137.391216088,-3652.282,49778.30,11139.10,12445.50,2785.28,5.788,3.249,-145.423,0.295317100,0.042034940,-0.039777137,-0.953644930,794415125,4471
ROVER,113,2718,4,-11919.982,-2988.914,-848.662,-283959.250,8143822.309,-4.790564310,-4.847191244,137.391208211,-3652.338,49781.00,11137.24,12446.18,2784.82,9.253,2.675,-145.920,0.290206940,0.045874750,-0.070284410,-0.953276200,794415183,4471
ROVER,113,2724,4,-11920.710,-2989.450,-848.731,-283959.978,8143821.773,-4.790576588,-4.847203665,137.391199165,-3652.269,49783.91,11135.09,12446.90,2784.28,9.469,0.768,-144.964,0.299447180,0.031218200,-0.076698350,-0.950512600,794415238,4471
ROVER,113,2730,4,-11921.438,-2989.983,-848.722,-283960.706,8143821.240,-4.790588873,-4.847216094,137.391190169,-3652.278,49786.83,11132.96,12447.63,2783.75,8.158,-0.743,-145.237,0.298407940,0.015073812,-0.069819234,-0.951761900,794415297,4471
ROVER,113,2736,4,-11922.196,-2990.473,-848.693,-283961.464,8143820.750,-4.790601659,-4.847229030,137.391181908,-3652.307,49789.86,11131.00,12448.39,2783.26,8.694,3.652,-149.356,0.261019170,0.050665956,-0.064669460,-0.961831500,794415356,4471
ROVER,113,2742,4,-11923.037,-2990.986,-848.805,-283962.305,8143820.237,-4.790615848,-4.847243385,137.391173250,-3652.195,49793.22,11128.95,12449.23,2782.74,8.643,6.803,-149.774,0.255205630,0.076732670,-0.057192538,-0.962138900,794415413,4471
ROVER,113,2748,4,-11923.826,-2991.462,-848.844,-283963.094,8143819.761,-4.790629156,-4.847256849,137.391165217,-3652.156,49796.38,11127.04,12450.02,2782.27,6.143,4.091,-150.056,0.255966840,0.048269242,-0.042520586,-0.964542900,794415478,4471
ROVER,113,2754,4,-11924.543,-2991.914,-848.868,-283963.811,8143819.309,-4.790641256,-4.847269090,137.391157597,-3652.132,49799.25,11125.24,12450.74,2781.82,5.377,1.993,-150.441,0.253989800,0.028758425,-0.040918212,-0.965912940,794415568,4471
ROVER,113,2760,4,-11924.698,-2992.003,-848.909,-283963.966,8143819.220,-4.790643863,-4.847271728,137.391156102,-3652.091,49799.86,11124.88,12450.89,2781.73,5.760,1.373,-150.756,0.251522570,0.024258764,-0.045595314,-0.966472450,794415626,4471
ROVER,113,2766,2,-11925.534,-2992.519,-848.927,-283964.802,8143818.704,-4.790657963,-4.847285993,137.391147386,-3652.073,49803.21,11122.81,12451.73,2781.21,5.453,0.407,-145.639,0.294886020,0.017441330,-0.044393820,-0.954341230,794415719,4471
ROVER,113,2772,4,-11926.170,-2992.985,-848.898,-283965.438,8143818.238,-4.790668704,-4.847296860,137.391139533,-3652.102,49805.75,11120.95,12452.36,2780.75,3.991,1.722,-145.052,0.299557270,0.024778160,-0.028702103,-0.953324560,794415807,4471
ROVER,113,2778,4,-11926.241,-2993.045,-848.906,-283965.509,8143818.178,-4.790669892,-4.847298062,137.391138512,-3652.094,49806.04,11120.71,12452.43,2780.68,3.448,1.919,-145.161,0.298703800,0.024972588,-0.023689630,-0.953724900,794415863,4471
ROVER,113,2784,2,-11927.050,-2993.618,-848.926,-283966.318,8143817.605,-4.790683543,-4.847311873,137.391128859,-3652.074,49809.27,11118.42,12453.24,2780.11,3.408,1.209,-144.738,0.302431900,0.019061362,-0.025146140,-0.952648600,794416029,4471
ROVER,113,2790,4,-11927.816,-2994.222,-848.963,-283967.084,8143817.001,-4.790696468,-4.847324949,137.391118664,-3652.037,49812.34,11116.00,12454.01,2779.51,4.192,3.834,-139.861,0.341588470,0.043941665,-0.022862943,-0.938543440,794416099,4471
ROVER,113,2796,4,-11928.528,-2994.823,-848.997,-283967.796,8143816.400,-4.790708475,-4.847337096,137.391108525,-3652.003,49815.18,11113.60,12454.72,2778.91,5.906,4.592,-140.057,0.338884680,0.055185820,-0.034718655,-0.938566100,794416148,4471
ROVER,113,2802,4,-11929.201,-2995.391,-849.036,-283968.469,8143815.832,-4.790719828,-4.847348582,137.391098940,-3651.964,49817.87,11111.33,12455.39,2778.34,6.085,3.243,-140.433,0.336438950,0.044544630,-0.040358275,-0.939785000,794416214,4471
ROVER,113,2808,4,-11929.946,-2996.076,-849.080,-283969.214,8143815.147,-4.790732397,-4.847361299,137.391087382,-3651.920,49820.86,11108.59,12456.14,2777.65,6.177,2.152,-139.380,0.345583400,0.036286924,-0.044014107,-0.936652600,794416303,4471
ROVER,113,2814,8,-11930.116,-2996.234,-849.088,-283969.384,8143814.989,-4.790735275,-4.847364210,137.391084718,-3651.912,49821.54,11107.96,12456.31,2777.50,6.777,4.629,-138.840,0.348381520,0.058497180,-0.041119450,-0.934621630,794416361,4471
SITE,114,-1,-1,-11930.116,-2996.234,-849.088,-283969.384,8143814.989,-4.790735277,-4.847364212,137.391084715,-3651.912,49821.54,11107.96,12456.31,2777.50,0.000,-0.000,0.000,1.000000000,0.000000000,0.000000000,0.000000000,797433115,4505
ROVER,114,0,0,-11930.116,-2996.234,-849.088,-283969.384,8143814.989,-4.790735277,-4.847364212,137.391084715,-3651.912,49821.54,11107.96,12456.31,2777.50,6.777,4.629,-138.972,0.347300470,0.058449590,-0.041187070,-0.935023900,794417641,4471
ROVER,114,6,4,-11930.576,-2996.657,-849.100,-283969.844,8143814.566,-4.790743029,-4.847372055,137.391077574,-3651.900,49823.38,11106.26,12456.77,2777.07,6.419,1.908,-138.808,0.350302850,0.035256445,-0.046553265,-0.934814300,794589060,4473
ROVER,114,12,4,-11930.632,-2996.706,-849.105,-283969.900,8143814.517,-4.790743967,-4.847373004,137.391076746,-3651.895,49823.60,11106.07,12456.82,2777.02,6.094,1.557,-138.802,0.350621100,0.031398736,-0.044982813,-0.934909340,794589118,4473
ROVER,114,18,2,-11930.929,-2996.908,-849.118,-283970.197,8143814.315,-4.790748980,-4.847378075,137.391073343,-3651.882,49824.79,11105.26,12457.12,2776.82,6.374,4.166,-152.803,0.232634000,0.048333000,-0.045465000,-0.970298000,794589212,4473
ROVER,114,18,4,-11930.916,-2996.903,-849.126,-283970.184,8143814.320,-4.790748759,-4.847377852,137.391073427,-3651.874,49824.73,11105.28,12457.11,2776.83,6.374,4.166,-152.803,0.232634370,0.048332740,-0.045465384,-0.970297930,794589212,4473
ROVER,114,24,4,-11931.233,-2996.998,-849.149,-283970.501,8143814.225,-4.790754112,-4.847383267,137.391071825,-3651.851,49826.00,11104.90,12457.43,2776.73,3.976,4.612,-164.791,0.130765750,0.044442445,-0.029035788,-0.989990950,794589286,4473
ROVER,114,30,4,-11931.537,-2997.060,-849.141,-283970.805,8143814.163,-4.790759249,-4.847388465,137.391070789,-3651.859,49827.22,11104.65,12457.73,2776.67,3.791,4.711,-178.306,0.013398487,0.041563913,-0.032435782,-0.998519300,794589362,4473
ROVER,114,36,4,-11931.832,-2997.041,-849.188,-283971.100,8143814.182,-4.790764226,-4.847393500,137.391071095,-3651.812,49828.40,11104.73,12458.03,2776.69,3.094,5.435,169.410,0.093422030,-0.044699490,0.031222988,0.994132460,794589444,4473
ROVER,114,42,4,-11932.139,-2996.954,-849.214,-283971.407,8143814.269,-4.790769404,-4.847398738,137.391072575,-3651.786,49829.63,11105.08,12458.33,2776.78,2.088,3.835,153.185,0.232301150,-0.028321514,0.025474796,0.971897660,794589530,4473
ROVER,114,48,4,-11932.512,-2996.731,-849.260,-283971.780,8143814.492,-4.790775691,-4.847405099,137.391076340,-3651.740,49831.12,11105.97,12458.70,2777.00,-0.263,1.335,138.778,0.351970100,-0.011710489,0.001954622,0.935936000,794589601,4473
ROVER,114,54,4,-11932.934,-2996.282,-849.298,-283972.202,8143814.941,-4.790782811,-4.847412303,137.391083911,-3651.702,49832.81,11107.76,12459.13,2777.45,-2.900,2.985,125.949,0.453500000,-0.034689060,-0.010705091,0.890516600,794589677,4473
ROVER,114,60,4,-11933.363,-2995.609,-849.354,-283972.631,8143815.614,-4.790790051,-4.847419627,137.391095267,-3651.646,49834.52,11110.46,12459.56,2778.12,-3.525,0.018,118.390,0.511868600,-0.015885890,-0.026341176,0.858512900,794589756,4473
ROVER,114,66,4,-11933.785,-2994.811,-849.376,-283973.053,8143816.412,-4.790797170,-4.847426830,137.391108723,-3651.624,49836.21,11113.65,12459.98,2778.92,-3.613,3.591,118.727,0.508235700,-0.043004950,-0.011151647,0.860071360,794589832,4473
ROVER,114,72,4,-11934.202,-2994.046,-849.384,-283973.470,8143817.177,-4.790804210,-4.847433952,137.391121632,-3651.616,49837.88,11116.71,12460.40,2779.68,-1.185,3.192,117.490,0.518374200,-0.029171774,0.005616031,0.854637740,794589905,4473
ROVER,114,78,4,-11934.619,-2993.254,-849.477,-283973.887,8143817.969,-4.790811233,-4.847441057,137.391134993,-3651.523,49839.55,11119.88,12460.81,2780.48,-2.284,6.012,117.941,0.513769600,-0.055185035,0.009970991,0.856093400,794589977,4473
ROVER,114,84,2,-11935.080,-2992.372,-849.576,-283974.348,8143818.851,-4.790819018,-4.847448933,137.391149868,-3651.424,49841.39,11123.40,12461.27,2781.36,-1.124,2.185,116.939,0.522674000,-0.021376000,0.001611000,0.852263000,794590050,4473
ROVER,114,84,4,-11935.049,-2992.452,-849.520,-283974.317,8143818.771,-4.790818484,-4.847448393,137.391148523,-3651.480,49841.27,11123.08,12461.24,2781.28,-1.124,2.185,116.939,0.522673800,-0.021376308,0.001610724,0.852263200,794590050,4473
ROVER,114,90,4,-11935.476,-2991.672,-849.563,-283974.744,8143819.551,-4.790825701,-4.847455695,137.391161680,-3651.437,49842.98,11126.20,12461.67,2782.06,-2.116,1.831,118.217,0.513011340,-0.023185663,-0.007646246,0.858034600,794590123,4473
ROVER,114,96,4,-11935.880,-2990.825,-849.619,-283975.148,8143820.398,-4.790832509,-4.847462582,137.391175976,-3651.381,49844.59,11129.59,12462.07,2782.91,-2.087,4.072,113.694,0.545898600,-0.039688565,0.004189223,0.836900230,794590200,4473
ROVER,114,102,4,-11936.225,-2990.046,-849.628,-283975.493,8143821.177,-4.790838331,-4.847468472,137.391189118,-3651.372,49845.97,11132.71,12462.42,2783.68,-3.732,6.442,113.012,0.549163500,-0.064770610,0.003879952,0.833192170,794590275,4473
ROVER,114,108,4,-11936.385,-2989.805,-849.666,-283975.653,8143821.418,-4.790841028,-4.847471202,137.391193184,-3651.334,49846.61,11133.67,12462.58,2783.93,-0.759,5.690,129.716,0.424028870,-0.047739394,0.015095156,0.904263560,794590358,4473
ROVER,114,114,4,-11936.697,-2989.514,-849.708,-283975.965,8143821.709,-4.790846291,-4.847476526,137.391198094,-3651.292,49847.86,11134.84,12462.89,2784.22,0.602,9.380,146.755,0.285514950,-0.076844350,0.028409507,0.954866000,794590426,4473
ROVER,114,120,4,-11936.914,-2989.443,-849.720,-283976.182,8143821.780,-4.790849949,-4.847480226,137.391199292,-3651.280,49848.73,11135.12,12463.11,2784.29,1.901,6.823,160.685,0.168411930,-0.055876850,0.026307553,0.983780000,794590495,4473
ROVER,114,126,4,-11937.210,-2989.400,-849.749,-283976.478,8143821.823,-4.790854946,-4.847485282,137.391200004,-3651.251,49849.91,11135.29,12463.40,2784.33,3.263,4.903,174.121,0.052430715,-0.041241150,0.030598426,0.997303300,794590563,4473
ROVER,114,132,4,-11937.611,-2989.400,-849.760,-283976.879,8143821.823,-4.790861718,-4.847492133,137.391200016,-3651.240,49851.52,11135.29,12463.80,2784.33,3.447,4.149,-169.393,0.091245370,0.038805526,-0.026585475,-0.994716900,794590635,4473
ROVER,114,138,4,-11938.024,-2989.538,-849.790,-283977.292,8143821.685,-4.790868675,-4.847499172,137.391197680,-3651.210,49853.17,11134.74,12464.22,2784.19,4.783,3.393,-153.080,0.231261240,0.038474746,-0.033675544,-0.971547200,794590711,4473
ROVER,114,144,4,-11938.605,-2989.927,-849.841,-283977.873,8143821.296,-4.790878490,-4.847509102,137.391191116,-3651.159,49855.49,11133.18,12464.80,2783.80,5.911,3.608,-135.930,0.372985540,0.048479460,-0.035978086,-0.925871000,794590796,4473
ROVER,114,150,4,-11939.171,-2990.606,-849.838,-283978.439,8143820.617,-4.790888031,-4.847518754,137.391179657,-3651.162,49857.76,11130.47,12465.36,2783.12,6.741,3.104,-127.397,0.440740620,0.050278330,-0.040706266,-0.895300400,794590880,4473
ROVER,114,156,4,-11939.667,-2991.265,-849.890,-283978.935,8143819.958,-4.790896404,-4.847527225,137.391168545,-3651.110,49859.74,11127.83,12465.86,2782.47,6.225,0.772,-127.038,0.444905580,0.030232444,-0.045595933,-0.893904900,794590962,4473
ROVER,114,162,4,-11940.258,-2991.987,-849.904,-283979.526,8143819.236,-4.790906369,-4.847537307,137.391156368,-3651.096,49862.10,11124.94,12466.45,2781.74,6.893,0.252,-131.562,0.409359200,0.026658150,-0.053924467,-0.910388100,794591045,4473
ROVER,114,168,4,-11940.868,-2992.728,-849.872,-283980.136,8143818.495,-4.790916654,-4.847547713,137.391143872,-3651.128,49864.54,11121.98,12467.06,2781.00,3.782,1.299,-129.869,0.423055200,0.024236920,-0.025087185,-0.905432200,794591119,4473
ROVER,114,174,4,-11941.449,-2993.376,-849.917,-283980.717,8143817.847,-4.790926465,-4.847557638,137.391132932,-3651.083,49866.87,11119.39,12467.64,2780.35,5.584,2.171,-133.759,0.391283300,0.036523573,-0.037361560,-0.918785870,794591196,4473
ROVER,114,180,2,-11942.138,-2994.102,-849.944,-283981.406,8143817.121,-4.790938092,-4.847569402,137.391120684,-3651.056,49869.63,11116.48,12468.33,2779.63,6.526,-0.666,-133.928,0.390971000,0.016932000,-0.054647000,-0.918623000,794591268,4473
ROVER,114,180,4,-11942.098,-2994.093,-849.929,-283981.366,8143817.130,-4.790937410,-4.847568711,137.391120837,-3651.071,49869.46,11116.52,12468.29,2779.64,6.526,-0.666,-133.928,0.390971330,0.016931672,-0.054647240,-0.918623100,794591268,4473
ROVER,114,186,4,-11942.696,-2994.724,-849.918,-283981.964,8143816.499,-4.790947506,-4.847578926,137.391110191,-3651.082,49871.86,11114.00,12468.89,2779.01,7.607,-3.012,-136.084,0.374588130,0.000470690,-0.071309520,-0.924445000,794591343,4473
ROVER,114,192,4,-11943.422,-2995.455,-849.897,-283982.690,8143815.768,-4.790959753,-4.847591316,137.391097863,-3651.103,49874.76,11111.07,12469.61,2778.28,7.587,1.530,-135.859,0.374069300,0.037202470,-0.056305856,-0.924942000,794591416,4473
ROVER,114,198,4,-11943.999,-2996.112,-849.906,-283983.267,8143815.111,-4.790969489,-4.847601166,137.391086782,-3651.094,49877.07,11108.45,12470.19,2777.62,7.417,3.979,-131.262,0.409456700,0.058230140,-0.044590097,-0.909376800,794591493,4473
ROVER,114,204,4,-11944.574,-2996.789,-849.933,-283983.842,8143814.434,-4.790979187,-4.847610978,137.391075346,-3651.067,49879.37,11105.73,12470.77,2776.94,7.082,0.285,-131.492,0.409860670,0.027630044,-0.055291597,-0.910051470,794591575,4473
ROVER,114,210,4,-11945.224,-2997.500,-849.913,-283984.492,8143813.723,-4.790990159,-4.847622078,137.391063367,-3651.087,49881.97,11102.89,12471.42,2776.23,5.853,1.686,-135.389,0.378313180,0.032969978,-0.041653078,-0.924152140,794591653,4473
ROVER,114,216,4,-11945.617,-2997.827,-849.916,-283984.885,8143813.396,-4.790996782,-4.847628779,137.391057834,-3651.084,49883.54,11101.58,12471.81,2775.90,6.154,4.291,-148.873,0.265797760,0.050405946,-0.041639290,-0.961809200,794591736,4473
ROVER,114,222,4,-11946.185,-2998.150,-849.955,-283985.453,8143813.073,-4.791006355,-4.847638464,137.391052398,-3651.045,49885.81,11100.29,12472.38,2775.58,6.260,4.284,-157.801,0.190088290,0.047126000,-0.046360124,-0.979538860,794591809,4473
ROVER,114,228,4,-11946.986,-2998.467,-850.044,-283986.254,8143812.756,-4.791019881,-4.847652148,137.391047050,-3650.956,49889.02,11099.03,12473.18,2775.26,5.252,2.065,-163.090,0.146034030,0.024538884,-0.042662565,-0.988054600,794591884,4473
ROVER,114,234,4,-11947.919,-2998.748,-850.089,-283987.187,8143812.475,-4.791035619,-4.847668070,137.391042311,-3650.911,49892.75,11097.90,12474.11,2774.98,4.334,3.000,-162.715,0.149133310,0.031538393,-0.033439470,-0.987748150,794591959,4473
ROVER,114,240,4,-11949.040,-2999.128,-850.153,-283988.308,8143812.095,-4.791054530,-4.847687203,137.391035899,-3650.847,49897.23,11096.38,12475.23,2774.60,2.049,7.399,-162.327,0.152131100,0.066487330,-0.007721543,-0.986091260,794592125,4473
ROVER,114,246,4,-11949.693,-2999.333,-850.216,-283988.961,8143811.890,-4.791065538,-4.847698340,137.391032443,-3650.784,49899.84,11095.56,12475.89,2774.40,2.498,4.344,-162.338,0.152558860,0.040788900,-0.015709171,-0.987327340,794592206,4473
ROVER,114,252,4,-11949.818,-2999.375,-850.235,-283989.086,8143811.848,-4.791067662,-4.847700489,137.391031720,-3650.765,49900.35,11095.39,12476.01,2774.35,1.928,4.940,-162.049,0.155124770,0.045181130,-0.009881773,-0.986811700,794592252,4473
ROVER,114,258,4,-11949.794,-2999.380,-850.210,-283989.062,8143811.843,-4.791067255,-4.847700077,137.391031649,-3650.790,49900.25,11095.37,12475.99,2774.35,2.231,4.274,-150.637,0.252518700,0.040999720,-0.009370275,-0.966677550,794592316,4473
ROVER,114,264,4,-11949.786,-2999.361,-850.206,-283989.054,8143811.862,-4.791067112,-4.847699932,137.391031959,-3650.794,49900.22,11095.45,12475.98,2774.37,2.948,4.423,-140.311,0.338170170,0.045009263,-0.011086112,-0.939942660,794592365,4473
